Call Id,Date,Agent,Department,Answered (Y/N),Resolved,Speed of Answer,AvgTalkDuration,Satisfaction rating
ID2718,2015-02-17 09:53:16.800,Joe,Fridge,Y,Y,32.0,00:01:41.014000,4.0
ID2719,2015-02-17 09:59:02.400,Becky,Television,Y,Y,36.0,00:05:01.542000,1.0
ID2720,2015-02-17 09:59:02.400,Martha,Television,Y,Y,50.0,00:01:42.200000,5.0
ID2721,2015-02-17 10:03:21.600,Stewart,Toaster,N,N,,,
ID2722,2015-02-17 10:03:21.600,Martha,Toaster,Y,Y,89.0,00:00:32.612000,2.0
ID2723,2015-02-17 10:36:28.800,Diane,Washing Machine,N,N,,,
ID2724,2015-02-17 10:36:28.800,Joe,Fridge,Y,Y,114.0,00:05:46.794000,5.0
ID2725,2015-02-17 10:43:40.800,Martha,Television,Y,Y,44.0,00:06:30.575000,5.0
ID2726,2015-02-17 10:43:40.800,Joe,Fridge,Y,Y,100.0,00:06:06.150000,5.0
ID2727,2015-02-17 11:24:00.000,Jim,Toaster,N,N,,,
ID2728,2015-02-17 11:24:00.000,Jim,Washing Machine,Y,Y,70.0,00:00:48.777000,4.0
ID2729,2015-02-17 11:24:00.000,Martha,Washing Machine,Y,Y,16.0,00:04:02.787000,4.0
ID2730,2015-02-17 11:24:00.000,Becky,Fridge,Y,Y,49.0,00:01:03.701000,4.0
ID2731,2015-02-17 11:28:19.200,Joe,Television,Y,Y,96.0,00:05:48.241000,4.0
ID2732,2015-02-17 11:28:19.200,Greg,Fridge,Y,Y,85.0,00:05:35.576000,4.0
ID2733,2015-02-17 11:42:43.200,Martha,Washing Machine,Y,Y,65.0,00:05:28.870000,2.0
ID2734,2015-02-17 11:42:43.200,Martha,Toaster,Y,Y,67.0,00:00:30.334000,4.0
ID2735,2015-02-17 12:05:45.600,Greg,Toaster,Y,Y,50.0,00:01:08.644000,4.0
ID2736,2015-02-17 12:05:45.600,Becky,Television,N,N,,,
ID2737,2015-02-17 12:10:04.800,Diane,Washing Machine,Y,Y,79.0,00:03:22.465000,3.0
ID2738,2015-02-17 12:10:04.800,Greg,Air Conditioner,Y,Y,107.0,00:03:52.799000,4.0
ID2739,2015-02-17 12:11:31.200,Martha,Washing Machine,Y,N,52.0,00:04:49.621000,1.0
ID2740,2015-02-17 12:11:31.200,Jim,Television,Y,N,104.0,00:06:25.174000,1.0
ID2741,2015-02-17 12:17:16.800,Joe,Fridge,N,N,,,
ID2742,2015-02-17 12:17:16.800,Jim,Washing Machine,Y,Y,63.0,00:00:53.913000,1.0
ID2743,2015-02-17 13:03:21.600,Becky,Air Conditioner,Y,Y,79.0,00:03:50.597000,4.0
ID2744,2015-02-17 13:03:21.600,Greg,Television,Y,N,21.0,00:06:30.625000,3.0
ID2745,2015-02-17 13:24:57.600,Becky,Air Conditioner,Y,Y,93.0,00:05:36.051000,3.0
ID2746,2015-02-17 13:24:57.600,Joe,Television,Y,Y,72.0,00:02:51.721000,4.0
ID2747,2015-02-17 13:36:28.800,Greg,Fridge,Y,Y,84.0,00:04:31.747000,3.0
ID2748,2015-02-17 13:36:28.800,Stewart,Fridge,N,N,,,
ID2749,2015-02-17 14:19:40.800,Jim,Fridge,Y,Y,45.0,00:02:03.888000,3.0
ID2750,2015-02-17 14:19:40.800,Stewart,Television,N,N,,,
ID2751,2015-02-17 14:29:45.600,Dan,Television,Y,N,49.0,00:01:21.255000,4.0
ID2752,2015-02-17 14:29:45.600,Becky,Fridge,Y,Y,110.0,00:06:05.602000,4.0
ID2753,2015-02-17 14:32:38.400,Diane,Air Conditioner,Y,N,58.0,00:02:12.566000,3.0
ID2754,2015-02-17 14:32:38.400,Joe,Washing Machine,Y,Y,35.0,00:06:13.469000,4.0
ID2755,2015-02-17 15:02:52.800,Dan,Toaster,Y,Y,105.0,00:01:10.219000,4.0
ID2756,2015-02-17 15:02:52.800,Diane,Toaster,Y,Y,99.0,00:02:11.574000,3.0
ID2757,2015-02-17 15:10:04.800,Joe,Washing Machine,Y,Y,53.0,00:04:02.485000,2.0
ID2758,2015-02-17 15:10:04.800,Greg,Washing Machine,Y,N,50.0,00:06:42.309000,4.0
ID2759,2015-02-17 15:46:04.800,Jim,Washing Machine,Y,Y,114.0,00:02:32.097000,4.0
ID2760,2015-02-17 15:46:04.800,Stewart,Air Conditioner,N,N,,,
ID2761,2015-02-17 16:06:14.400,Diane,Toaster,N,N,,,
ID2762,2015-02-17 16:06:14.400,Dan,Toaster,Y,Y,87.0,00:02:29.868000,4.0
ID2763,2015-02-17 16:14:52.800,Jim,Toaster,Y,N,55.0,00:01:06.773000,5.0
ID2764,2015-02-17 16:14:52.800,Martha,Fridge,Y,Y,97.0,00:05:53.897000,4.0
ID2765,2015-02-17 16:27:50.400,Martha,Toaster,Y,N,12.0,00:04:28.297000,3.0
ID2766,2015-02-17 16:27:50.400,Greg,Television,N,N,,,
ID2767,2015-02-17 16:36:28.800,Stewart,Fridge,Y,Y,79.0,00:03:00.768000,5.0
ID2768,2015-02-17 16:36:28.800,Martha,Air Conditioner,Y,Y,11.0,00:06:22.950000,3.0
ID2769,2015-02-17 17:11:02.400,Stewart,Toaster,Y,N,69.0,00:00:39.322000,4.0
ID2770,2015-02-17 17:11:02.400,Jim,Fridge,N,N,,,
ID2771,2015-02-17 17:12:28.800,Martha,Air Conditioner,N,N,,,
ID2772,2015-02-17 17:12:28.800,Jim,Fridge,Y,Y,123.0,00:01:47.909000,3.0
ID2773,2015-02-17 17:44:09.600,Joe,Fridge,N,N,,,
ID2774,2015-02-17 17:44:09.600,Martha,Fridge,Y,N,48.0,00:03:34.498000,4.0
ID2775,2015-02-17 17:54:14.400,Joe,Washing Machine,Y,Y,78.0,00:06:56.853000,3.0
ID2776,2015-02-17 17:54:14.400,Joe,Air Conditioner,Y,Y,109.0,00:04:03.556000,3.0
ID2777,2015-02-18 09:23:02.400,Dan,Air Conditioner,Y,N,61.0,00:05:53.949000,5.0
ID2778,2015-02-18 09:23:02.400,Greg,Toaster,Y,Y,86.0,00:01:36.746000,2.0
ID2779,2015-02-18 09:43:12.000,Greg,Fridge,Y,Y,74.0,00:06:52.237000,4.0
ID2780,2015-02-18 09:43:12.000,Diane,Toaster,Y,Y,125.0,00:04:52.945000,3.0
ID2781,2015-02-18 10:00:28.800,Becky,Washing Machine,Y,N,64.0,00:06:08.594000,2.0
ID2782,2015-02-18 10:00:28.800,Joe,Television,Y,Y,63.0,00:02:06.176000,3.0
ID2783,2015-02-18 10:13:26.400,Greg,Fridge,Y,Y,46.0,00:06:35.617000,4.0
ID2784,2015-02-18 10:13:26.400,Greg,Fridge,Y,Y,63.0,00:04:15.359000,3.0
ID2785,2015-02-18 10:16:19.200,Joe,Washing Machine,Y,Y,96.0,00:00:47.154000,4.0
ID2786,2015-02-18 10:16:19.200,Dan,Television,Y,Y,37.0,00:04:24.672000,3.0
ID2787,2015-02-18 10:33:36.000,Dan,Washing Machine,Y,Y,73.0,00:03:23.911000,4.0
ID2788,2015-02-18 10:33:36.000,Diane,Toaster,Y,Y,111.0,00:02:17.614000,4.0
ID2789,2015-02-18 10:37:55.200,Joe,Toaster,N,N,,,
ID2790,2015-02-18 10:37:55.200,Joe,Television,Y,Y,79.0,00:03:08.286000,2.0
ID2791,2015-02-18 10:56:38.400,Greg,Fridge,N,N,,,
ID2792,2015-02-18 10:56:38.400,Dan,Fridge,Y,N,32.0,00:05:35.618000,3.0
ID2793,2015-02-18 11:18:14.400,Dan,Washing Machine,Y,Y,60.0,00:04:50.491000,3.0
ID2794,2015-02-18 11:18:14.400,Dan,Toaster,Y,Y,25.0,00:05:30.837000,3.0
ID2795,2015-02-18 11:18:14.400,Jim,Toaster,Y,Y,72.0,00:04:11.016000,4.0
ID2796,2015-02-18 11:18:14.400,Dan,Air Conditioner,Y,Y,82.0,00:01:06.711000,3.0
ID2797,2015-02-18 11:25:26.400,Jim,Toaster,N,N,,,
ID2798,2015-02-18 11:25:26.400,Diane,Fridge,Y,Y,104.0,00:06:44.411000,4.0
ID2799,2015-02-18 11:34:04.800,Stewart,Air Conditioner,N,N,,,
ID2800,2015-02-18 11:34:04.800,Becky,Air Conditioner,Y,Y,102.0,00:02:23.813000,5.0
ID2801,2015-02-18 11:38:24.000,Dan,Television,N,N,,,
ID2802,2015-02-18 11:38:24.000,Dan,Air Conditioner,N,N,,,
ID2803,2015-02-18 13:04:48.000,Martha,Television,Y,N,86.0,00:01:34.577000,3.0
ID2804,2015-02-18 13:04:48.000,Becky,Air Conditioner,Y,Y,93.0,00:06:03.600000,2.0
ID2805,2015-02-18 13:33:36.000,Stewart,Fridge,N,N,,,
ID2806,2015-02-18 13:33:36.000,Jim,Television,N,N,,,
ID2807,2015-02-18 13:37:55.200,Dan,Air Conditioner,Y,Y,39.0,00:04:12.500000,2.0
ID2808,2015-02-18 13:37:55.200,Stewart,Fridge,Y,Y,119.0,00:00:45.507000,4.0
ID2809,2015-02-18 13:45:07.200,Martha,Washing Machine,N,N,,,
ID2810,2015-02-18 13:45:07.200,Stewart,Air Conditioner,Y,Y,71.0,00:00:41.502000,3.0
ID2811,2015-02-18 13:48:00.000,Joe,Television,Y,Y,111.0,00:06:53.832000,1.0
ID2812,2015-02-18 13:48:00.000,Martha,Television,Y,N,120.0,00:03:59.656000,1.0
ID2813,2015-02-18 14:47:02.400,Joe,Air Conditioner,N,N,,,
ID2814,2015-02-18 14:47:02.400,Diane,Fridge,Y,Y,81.0,00:03:02.130000,5.0
ID2815,2015-02-18 14:52:48.000,Jim,Toaster,N,N,,,
ID2816,2015-02-18 14:52:48.000,Martha,Television,Y,Y,40.0,00:02:23.287000,1.0
ID2817,2015-02-18 15:15:50.400,Dan,Fridge,Y,Y,114.0,00:02:59.398000,5.0
ID2818,2015-02-18 15:15:50.400,Jim,Washing Machine,N,N,,,
ID2819,2015-02-18 16:00:28.800,Jim,Toaster,N,N,,,
ID2820,2015-02-18 16:00:28.800,Jim,Washing Machine,Y,Y,29.0,00:00:47.856000,4.0
ID2821,2015-02-18 16:03:21.600,Jim,Air Conditioner,Y,Y,56.0,00:06:30.132000,3.0
ID2822,2015-02-18 16:03:21.600,Diane,Air Conditioner,Y,N,58.0,00:02:45.379000,4.0
ID2823,2015-02-18 16:58:04.800,Martha,Air Conditioner,Y,Y,68.0,00:03:02.016000,5.0
ID2824,2015-02-18 16:58:04.800,Jim,Fridge,Y,N,114.0,00:01:05.043000,3.0
ID2825,2015-02-18 16:59:31.200,Greg,Air Conditioner,Y,Y,11.0,00:03:08.008000,3.0
ID2826,2015-02-18 16:59:31.200,Becky,Television,Y,Y,46.0,00:01:43.345000,3.0
ID2827,2015-02-19 09:01:26.400,Jim,Fridge,Y,Y,78.0,00:06:45.612000,4.0
ID2828,2015-02-19 09:01:26.400,Joe,Toaster,N,N,,,
ID2829,2015-02-19 09:17:16.800,Joe,Fridge,Y,Y,53.0,00:05:00.529000,3.0
ID2830,2015-02-19 09:17:16.800,Jim,Toaster,Y,Y,37.0,00:03:20.745000,1.0
ID2831,2015-02-19 09:18:43.200,Diane,Television,Y,Y,111.0,00:03:40.445000,4.0
ID2832,2015-02-19 09:18:43.200,Dan,Washing Machine,Y,N,14.0,00:00:53.716000,5.0
ID2833,2015-02-19 09:25:55.200,Diane,Television,Y,Y,82.0,00:02:48.270000,3.0
ID2834,2015-02-19 09:25:55.200,Stewart,Washing Machine,N,N,,,
ID2835,2015-02-19 10:46:33.600,Dan,Toaster,N,N,,,
ID2836,2015-02-19 10:46:33.600,Jim,Fridge,N,N,,,
ID2837,2015-02-19 11:22:33.600,Stewart,Washing Machine,Y,Y,69.0,00:04:53.559000,3.0
ID2838,2015-02-19 11:22:33.600,Diane,Television,Y,Y,21.0,00:06:54.117000,3.0
ID2839,2015-02-19 11:42:43.200,Becky,Toaster,Y,Y,113.0,00:00:41,2.0
ID2840,2015-02-19 11:42:43.200,Martha,Television,Y,Y,34.0,00:03:30.923000,3.0
ID2841,2015-02-19 11:54:14.400,Jim,Toaster,Y,N,26.0,00:00:39.538000,3.0
ID2842,2015-02-19 11:54:14.400,Jim,Fridge,Y,Y,76.0,00:05:20.257000,3.0
ID2843,2015-02-19 12:15:50.400,Diane,Fridge,N,N,,,
ID2844,2015-02-19 12:15:50.400,Martha,Toaster,N,N,,,
ID2845,2015-02-19 13:29:16.800,Jim,Air Conditioner,Y,Y,63.0,00:03:46.867000,1.0
ID2846,2015-02-19 13:29:16.800,Stewart,Fridge,Y,Y,80.0,00:04:08.047000,3.0
ID2847,2015-02-19 13:32:09.600,Jim,Fridge,Y,Y,36.0,00:06:17.250000,1.0
ID2848,2015-02-19 13:32:09.600,Diane,Fridge,Y,Y,22.0,00:01:54.678000,5.0
ID2849,2015-02-19 13:45:07.200,Stewart,Television,Y,Y,80.0,00:04:27.488000,2.0
ID2850,2015-02-19 13:45:07.200,Jim,Air Conditioner,Y,Y,109.0,00:00:44.084000,1.0
ID2851,2015-02-19 14:22:33.600,Stewart,Air Conditioner,Y,Y,80.0,00:05:38.404000,3.0
ID2852,2015-02-19 14:22:33.600,Joe,Fridge,Y,Y,108.0,00:04:47,4.0
ID2853,2015-02-19 14:26:52.800,Becky,Washing Machine,Y,Y,10.0,00:05:44.411000,4.0
ID2854,2015-02-19 14:26:52.800,Greg,Air Conditioner,N,N,,,
ID2855,2015-02-19 14:45:36.000,Martha,Air Conditioner,Y,Y,115.0,00:02:38.228000,3.0
ID2856,2015-02-19 14:45:36.000,Becky,Fridge,Y,Y,79.0,00:04:30.899000,3.0
ID2857,2015-02-19 14:52:48.000,Stewart,Fridge,Y,Y,109.0,00:00:39.282000,2.0
ID2858,2015-02-19 14:52:48.000,Jim,Washing Machine,Y,Y,12.0,00:05:14.506000,4.0
ID2859,2015-02-19 15:02:52.800,Joe,Television,Y,Y,87.0,00:02:14.084000,3.0
ID2860,2015-02-19 15:02:52.800,Stewart,Fridge,Y,Y,55.0,00:05:40.040000,3.0
ID2861,2015-02-19 15:33:07.200,Joe,Toaster,Y,Y,109.0,00:05:34.596000,4.0
ID2862,2015-02-19 15:33:07.200,Becky,Washing Machine,N,N,,,
ID2863,2015-02-19 15:33:07.200,Diane,Toaster,N,N,,,
ID2864,2015-02-19 15:33:07.200,Becky,Toaster,Y,Y,12.0,00:01:09.491000,4.0
ID2865,2015-02-19 16:04:48.000,Martha,Toaster,Y,Y,71.0,00:02:51.493000,5.0
ID2866,2015-02-19 16:04:48.000,Dan,Air Conditioner,N,N,,,
ID2867,2015-02-19 16:26:24.000,Stewart,Television,Y,N,104.0,00:06:29.158000,4.0
ID2868,2015-02-19 16:26:24.000,Stewart,Toaster,Y,Y,110.0,00:01:53.453000,1.0
ID2869,2015-02-19 17:21:07.200,Martha,Television,Y,Y,108.0,00:02:44.324000,1.0
ID2870,2015-02-19 17:21:07.200,Dan,Air Conditioner,Y,Y,88.0,00:00:55.158000,1.0
ID2871,2015-02-19 17:29:45.600,Stewart,Washing Machine,N,N,,,
ID2872,2015-02-19 17:29:45.600,Joe,Fridge,Y,Y,32.0,00:06:07.682000,1.0
ID2873,2015-02-19 17:38:24.000,Diane,Washing Machine,Y,Y,37.0,00:06:13.403000,4.0
ID2874,2015-02-19 17:38:24.000,Greg,Toaster,Y,Y,58.0,00:03:24.712000,5.0
ID2875,2015-02-20 09:24:28.800,Greg,Washing Machine,Y,Y,61.0,00:04:06.046000,4.0
ID2876,2015-02-20 09:24:28.800,Jim,Washing Machine,Y,Y,39.0,00:01:45.490000,1.0
ID2877,2015-02-20 09:33:07.200,Joe,Washing Machine,Y,Y,39.0,00:05:41.152000,4.0
ID2878,2015-02-20 09:33:07.200,Diane,Television,Y,Y,53.0,00:01:47.027000,5.0
ID2879,2015-02-20 10:01:55.200,Joe,Washing Machine,N,N,,,
ID2880,2015-02-20 10:01:55.200,Stewart,Television,Y,Y,64.0,00:05:11.413000,4.0
ID2881,2015-02-20 10:10:33.600,Joe,Air Conditioner,Y,Y,77.0,00:03:40.457000,3.0
ID2882,2015-02-20 10:10:33.600,Dan,Washing Machine,Y,Y,20.0,00:00:49.493000,1.0
ID2883,2015-02-20 10:24:57.600,Martha,Washing Machine,N,N,,,
ID2884,2015-02-20 10:24:57.600,Joe,Fridge,N,N,,,
ID2885,2015-02-20 10:50:52.800,Dan,Fridge,Y,Y,26.0,00:06:12.695000,5.0
ID2886,2015-02-20 10:50:52.800,Diane,Air Conditioner,Y,Y,33.0,00:04:59.465000,3.0
ID2887,2015-02-20 11:00:57.600,Jim,Fridge,N,N,,,
ID2888,2015-02-20 11:00:57.600,Becky,Washing Machine,Y,Y,122.0,00:02:08.001000,3.0
ID2889,2015-02-20 11:11:02.400,Martha,Washing Machine,N,N,,,
ID2890,2015-02-20 11:11:02.400,Martha,Toaster,Y,Y,75.0,00:03:45.761000,3.0
ID2891,2015-02-20 11:21:07.200,Martha,Fridge,Y,Y,27.0,00:01:38.592000,4.0
ID2892,2015-02-20 11:21:07.200,Diane,Washing Machine,Y,Y,37.0,00:05:47.777000,3.0
ID2893,2015-02-20 11:34:04.800,Diane,Fridge,Y,Y,24.0,00:02:24.545000,3.0
ID2894,2015-02-20 11:34:04.800,Becky,Television,Y,Y,70.0,00:05:22.031000,1.0
ID2895,2015-02-20 11:41:16.800,Becky,Air Conditioner,Y,Y,117.0,00:01:54.326000,4.0
ID2896,2015-02-20 11:41:16.800,Diane,Toaster,Y,Y,15.0,00:04:36.557000,1.0
ID2897,2015-02-20 11:54:14.400,Greg,Television,Y,Y,20.0,00:03:34.578000,3.0
ID2898,2015-02-20 11:54:14.400,Dan,Television,Y,Y,36.0,00:04:15.875000,2.0
ID2899,2015-02-20 12:02:52.800,Diane,Air Conditioner,Y,Y,63.0,00:04:47.334000,1.0
ID2900,2015-02-20 12:02:52.800,Becky,Toaster,Y,Y,20.0,00:06:21.843000,3.0
ID2901,2015-02-20 12:10:04.800,Dan,Washing Machine,Y,N,115.0,00:05:34.750000,4.0
ID2902,2015-02-20 12:10:04.800,Joe,Washing Machine,N,N,,,
ID2903,2015-02-20 12:25:55.200,Dan,Air Conditioner,Y,Y,95.0,00:04:57.884000,3.0
ID2904,2015-02-20 12:25:55.200,Becky,Toaster,Y,Y,114.0,00:03:06.588000,4.0
ID2905,2015-02-20 12:46:04.800,Martha,Washing Machine,Y,Y,71.0,00:02:01.167000,4.0
ID2906,2015-02-20 12:46:04.800,Stewart,Toaster,Y,Y,44.0,00:06:02.466000,1.0
ID2907,2015-02-20 12:51:50.400,Greg,Air Conditioner,N,N,,,
ID2908,2015-02-20 12:51:50.400,Becky,Air Conditioner,N,N,,,
ID2909,2015-02-20 13:35:02.400,Stewart,Toaster,Y,Y,24.0,00:01:54.355000,3.0
ID2910,2015-02-20 13:35:02.400,Greg,Television,N,N,,,
ID2911,2015-02-20 13:56:38.400,Dan,Washing Machine,Y,Y,70.0,00:02:58.534000,3.0
ID2912,2015-02-20 13:56:38.400,Jim,Television,N,N,,,
ID2913,2015-02-20 14:13:55.200,Dan,Fridge,Y,Y,33.0,00:00:39.877000,1.0
ID2914,2015-02-20 14:13:55.200,Diane,Washing Machine,N,N,,,
ID2915,2015-02-20 14:28:19.200,Greg,Fridge,Y,N,15.0,00:05:31.667000,1.0
ID2916,2015-02-20 14:28:19.200,Joe,Television,Y,Y,103.0,00:04:55.711000,4.0
ID2917,2015-02-20 15:07:12.000,Martha,Washing Machine,Y,Y,61.0,00:05:49.761000,5.0
ID2918,2015-02-20 15:07:12.000,Greg,Fridge,N,N,,,
ID2919,2015-02-20 15:11:31.200,Greg,Washing Machine,Y,Y,32.0,00:01:24.566000,4.0
ID2920,2015-02-20 15:11:31.200,Dan,Fridge,Y,Y,33.0,00:01:42.234000,4.0
ID2921,2015-02-20 15:12:57.600,Becky,Toaster,Y,Y,30.0,00:05:50.431000,3.0
ID2922,2015-02-20 15:12:57.600,Stewart,Television,Y,Y,36.0,00:05:25.994000,4.0
ID2923,2015-02-20 15:21:36.000,Dan,Air Conditioner,Y,Y,16.0,00:04:19.575000,4.0
ID2924,2015-02-20 15:21:36.000,Stewart,Air Conditioner,Y,Y,60.0,00:04:26.696000,3.0
ID2925,2015-02-20 15:53:16.800,Stewart,Air Conditioner,N,N,,,
ID2926,2015-02-20 15:53:16.800,Stewart,Washing Machine,Y,Y,42.0,00:04:55.528000,4.0
ID2927,2015-02-20 16:00:28.800,Dan,Washing Machine,Y,Y,58.0,00:05:40.919000,1.0
ID2928,2015-02-20 16:00:28.800,Greg,Toaster,Y,N,44.0,00:02:17.627000,1.0
ID2929,2015-02-20 16:10:33.600,Martha,Television,Y,N,72.0,00:02:33.157000,1.0
ID2930,2015-02-20 16:10:33.600,Stewart,Television,Y,Y,13.0,00:03:57.281000,4.0
ID2931,2015-02-20 16:14:52.800,Jim,Television,Y,Y,113.0,00:03:31.103000,4.0
ID2932,2015-02-20 16:14:52.800,Joe,Television,N,N,,,
ID2933,2015-02-20 16:16:19.200,Greg,Washing Machine,Y,Y,51.0,00:06:30.224000,4.0
ID2934,2015-02-20 16:16:19.200,Greg,Washing Machine,Y,N,85.0,00:05:13.627000,1.0
ID2935,2015-02-20 16:32:09.600,Stewart,Toaster,Y,N,27.0,00:06:24.085000,4.0
ID2936,2015-02-20 16:32:09.600,Dan,Washing Machine,Y,Y,75.0,00:03:24.832000,3.0
ID2937,2015-02-20 16:52:19.200,Jim,Washing Machine,Y,Y,63.0,00:05:33.127000,2.0
ID2938,2015-02-20 16:52:19.200,Dan,Fridge,N,N,,,
ID2939,2015-02-20 17:25:26.400,Diane,Toaster,Y,Y,22.0,00:00:50.694000,3.0
ID2940,2015-02-20 17:25:26.400,Becky,Washing Machine,N,N,,,
ID2941,2015-02-20 17:57:07.200,Stewart,Fridge,Y,N,106.0,00:03:45.075000,3.0
ID2942,2015-02-20 17:57:07.200,Greg,Television,Y,Y,86.0,00:02:39.981000,4.0
ID2943,2015-02-21 09:57:36.000,Stewart,Washing Machine,Y,Y,55.0,00:06:03.786000,3.0
ID2944,2015-02-21 09:57:36.000,Martha,Fridge,Y,Y,74.0,00:06:46.152000,2.0
ID2945,2015-02-21 10:12:00.000,Stewart,Fridge,Y,Y,53.0,00:06:19.673000,5.0
ID2946,2015-02-21 10:12:00.000,Joe,Air Conditioner,Y,Y,115.0,00:02:04.661000,3.0
ID2947,2015-02-21 10:22:04.800,Jim,Fridge,Y,Y,29.0,00:01:29.822000,4.0
ID2948,2015-02-21 10:22:04.800,Joe,Toaster,Y,Y,16.0,00:02:09.928000,4.0
ID2949,2015-02-21 11:06:43.200,Martha,Air Conditioner,Y,N,26.0,00:03:45.296000,3.0
ID2950,2015-02-21 11:06:43.200,Becky,Air Conditioner,Y,Y,71.0,00:03:49.072000,1.0
ID2951,2015-02-21 11:08:09.600,Joe,Television,Y,Y,109.0,00:04:30.900000,4.0
ID2952,2015-02-21 11:08:09.600,Joe,Air Conditioner,Y,Y,102.0,00:03:49.737000,5.0
ID2953,2015-02-21 11:12:28.800,Joe,Toaster,Y,Y,115.0,00:00:36.972000,4.0
ID2954,2015-02-21 11:12:28.800,Diane,Air Conditioner,Y,Y,48.0,00:02:27.226000,4.0
ID2955,2015-02-21 11:35:31.200,Dan,Television,Y,Y,41.0,00:04:27.216000,5.0
ID2956,2015-02-21 11:35:31.200,Greg,Air Conditioner,Y,Y,97.0,00:03:10.281000,4.0
ID2957,2015-02-21 11:42:43.200,Martha,Toaster,Y,N,39.0,00:03:21.737000,3.0
ID2958,2015-02-21 11:42:43.200,Becky,Fridge,N,N,,,
ID2959,2015-02-21 11:54:14.400,Jim,Toaster,Y,Y,73.0,00:01:13.061000,3.0
ID2960,2015-02-21 11:54:14.400,Dan,Washing Machine,Y,Y,25.0,00:01:06.072000,1.0
ID2961,2015-02-21 12:21:36.000,Becky,Television,Y,Y,84.0,00:03:49.285000,3.0
ID2962,2015-02-21 12:21:36.000,Becky,Air Conditioner,Y,Y,99.0,00:02:35.477000,5.0
ID2963,2015-02-21 12:25:55.200,Jim,Television,Y,Y,108.0,00:05:28.246000,3.0
ID2964,2015-02-21 12:25:55.200,Greg,Toaster,Y,Y,80.0,00:02:17.368000,4.0
ID2965,2015-02-21 12:57:36.000,Becky,Toaster,Y,Y,77.0,00:01:14.722000,4.0
ID2966,2015-02-21 12:57:36.000,Stewart,Fridge,Y,Y,14.0,00:01:30.880000,5.0
ID2967,2015-02-21 13:14:52.800,Stewart,Air Conditioner,Y,N,69.0,00:05:09.538000,5.0
ID2968,2015-02-21 13:14:52.800,Jim,Washing Machine,Y,Y,91.0,00:00:53.020000,3.0
ID2969,2015-02-21 13:35:02.400,Greg,Toaster,N,N,,,
ID2970,2015-02-21 13:35:02.400,Becky,Toaster,Y,Y,125.0,00:03:09.255000,1.0
ID2971,2015-02-21 13:56:38.400,Becky,Television,Y,Y,25.0,00:05:59.746000,4.0
ID2972,2015-02-21 13:56:38.400,Dan,Toaster,Y,Y,60.0,00:04:44.595000,4.0
ID2973,2015-02-21 13:59:31.200,Becky,Air Conditioner,Y,N,97.0,00:04:40.331000,3.0
ID2974,2015-02-21 13:59:31.200,Dan,Fridge,Y,Y,41.0,00:04:56.485000,1.0
ID2975,2015-02-21 14:29:45.600,Stewart,Toaster,N,N,,,
ID2976,2015-02-21 14:29:45.600,Greg,Television,Y,Y,47.0,00:06:59.444000,4.0
ID2977,2015-02-21 14:47:02.400,Becky,Washing Machine,N,N,,,
ID2978,2015-02-21 14:47:02.400,Jim,Television,Y,Y,82.0,00:06:34.339000,5.0
ID2979,2015-02-21 14:58:33.600,Greg,Fridge,Y,Y,94.0,00:04:43.439000,4.0
ID2980,2015-02-21 14:58:33.600,Becky,Washing Machine,Y,Y,43.0,00:04:42.995000,4.0
ID2981,2015-02-21 15:10:04.800,Stewart,Air Conditioner,Y,Y,27.0,00:04:06.503000,1.0
ID2982,2015-02-21 15:10:04.800,Joe,Air Conditioner,Y,N,15.0,00:02:50.896000,3.0
ID2983,2015-02-21 15:44:38.400,Jim,Air Conditioner,Y,Y,21.0,00:01:22.414000,4.0
ID2984,2015-02-21 15:44:38.400,Dan,Air Conditioner,Y,Y,30.0,00:01:45.657000,5.0
ID2985,2015-02-21 15:46:04.800,Diane,Fridge,Y,N,106.0,00:02:10.384000,1.0
ID2986,2015-02-21 15:46:04.800,Jim,Fridge,Y,Y,56.0,00:05:21.294000,3.0
ID2987,2015-02-21 16:23:31.200,Dan,Toaster,Y,Y,100.0,00:06:33.340000,5.0
ID2988,2015-02-21 16:23:31.200,Diane,Television,Y,Y,48.0,00:05:45.627000,3.0
ID2989,2015-02-21 16:59:31.200,Jim,Television,Y,Y,74.0,00:03:36.903000,5.0
ID2990,2015-02-21 16:59:31.200,Stewart,Fridge,Y,Y,100.0,00:04:00.314000,1.0
ID2991,2015-02-21 17:19:40.800,Diane,Toaster,Y,N,90.0,00:02:43.348000,3.0
ID2992,2015-02-21 17:19:40.800,Becky,Air Conditioner,N,N,,,
ID2993,2015-02-21 17:21:07.200,Dan,Toaster,Y,Y,43.0,00:06:20.035000,5.0
ID2994,2015-02-21 17:21:07.200,Joe,Toaster,Y,Y,68.0,00:05:13.232000,4.0
ID2995,2015-02-21 17:49:55.200,Jim,Television,N,N,,,
ID2996,2015-02-21 17:49:55.200,Diane,Fridge,Y,Y,65.0,00:05:18.476000,1.0
ID2997,2015-02-22 09:04:19.200,Greg,Fridge,Y,Y,125.0,00:01:58.422000,5.0
ID2998,2015-02-22 09:04:19.200,Joe,Fridge,Y,Y,62.0,00:05:13.028000,4.0
ID2999,2015-02-22 09:44:38.400,Jim,Toaster,Y,Y,24.0,00:02:10.352000,3.0
ID3000,2015-02-22 09:44:38.400,Becky,Television,N,N,,,
